route,weight_hat_a,weight_hat_b,weight_mamba,weight_atd,interp,blend_interp,sharpen_amount,sharpen_radius,clip_mode,mamba_mix_mode,mamba_residual_sigma,mamba_gray_mode,tone_gamma,tone_gain,tone_bias,psnr,ssim,edge,lpips,proxy,metrics_csv
wa0p5_wb0p3_wm0p2_raw,0.5,0.3,0.2,,,0.0,0.0,1.0,hard,blend,0.0,,,,,37.60513201521114,0.998681977391243,0.9882527887821198,0.027093416079878807,45.51954262496308,experiments/router_metrics_20260512/hat_hat_mambairv2l_dflip_smoke4/wa0p5_wb0p3_wm0p2_raw.csv
wa0p575_wb0p35_wm0p075_raw,0.575,0.35,0.075,,,0.0,0.0,1.0,hard,blend,0.0,,,,,37.603427674046685,0.9986931681632996,0.988275870680809,0.026379397604614496,45.51937962917887,experiments/router_metrics_20260512/hat_hat_mambairv2l_dflip_smoke4/wa0p575_wb0p35_wm0p075_raw.csv
wa0p6_wb0p325_wm0p075_raw,0.6,0.325,0.075,,,0.0,0.0,1.0,hard,blend,0.0,,,,,37.602958298684534,0.9986925274133682,0.9882758557796478,0.026382305659353733,45.51890056340533,experiments/router_metrics_20260512/hat_hat_mambairv2l_dflip_smoke4/wa0p6_wb0p325_wm0p075_raw.csv
wa0p55_wb0p4_wm0p05_raw,0.55,0.4,0.05,,,0.0,0.0,1.0,hard,blend,0.0,,,,,37.60091072333624,0.9986936450004578,0.9882729649543762,0.026239634258672595,45.517139254730395,experiments/router_metrics_20260512/hat_hat_mambairv2l_dflip_smoke4/wa0p55_wb0p4_wm0p05_raw.csv
wa0p575_wb0p375_wm0p05_raw,0.575,0.375,0.05,,,0.0,0.0,1.0,hard,blend,0.0,,,,,37.60049953660052,0.9986935257911682,0.9882729649543762,0.026241034734994173,45.5167245517863,experiments/router_metrics_20260512/hat_hat_mambairv2l_dflip_smoke4/wa0p575_wb0p375_wm0p05_raw.csv
wa0p6_wb0p35_wm0p05_raw,0.6,0.35,0.05,,,0.0,0.0,1.0,hard,blend,0.0,,,,,37.60003145601758,0.9986932724714279,0.9882730543613434,0.026243177708238363,45.51625084415236,experiments/router_metrics_20260512/hat_hat_mambairv2l_dflip_smoke4/wa0p6_wb0p35_wm0p05_raw.csv
wa0p625_wb0p325_wm0p05_raw,0.625,0.325,0.05,,,0.0,0.0,1.0,hard,blend,0.0,,,,,37.599507004820445,0.9986927956342697,0.9882730394601822,0.02624485152773559,45.51572015449096,experiments/router_metrics_20260512/hat_hat_mambairv2l_dflip_smoke4/wa0p625_wb0p325_wm0p05_raw.csv
wa0p65_wb0p3_wm0p05_raw,0.65,0.3,0.05,,,0.0,0.0,1.0,hard,blend,0.0,,,,,37.59892596543341,0.9986918121576309,0.9882729798555374,0.02624591253697872,45.51513097301631,experiments/router_metrics_20260512/hat_hat_mambairv2l_dflip_smoke4/wa0p65_wb0p3_wm0p05_raw.csv
wa0p61_wb0p35_wm0p04_raw,0.61,0.35,0.04,,,0.0,0.0,1.0,hard,blend,0.0,,,,,37.59839723969664,0.9986929595470428,0.9882712364196777,0.026187246898189187,45.51472297602187,experiments/router_metrics_20260512/hat_hat_mambairv2l_dflip_smoke4/wa0p61_wb0p35_wm0p04_raw.csv
wa0p635_wb0p325_wm0p04_raw,0.635,0.325,0.04,,,0.0,0.0,1.0,hard,blend,0.0,,,,,37.59785082725021,0.9986923038959503,0.9882712215185165,0.026188276940956712,45.514170539781034,experiments/router_metrics_20260512/hat_hat_mambairv2l_dflip_smoke4/wa0p635_wb0p325_wm0p04_raw.csv
wa0p66_wb0p3_wm0p04_raw,0.66,0.3,0.04,,,0.0,0.0,1.0,hard,blend,0.0,,,,,37.597247438425384,0.998691737651825,0.9882711619138718,0.026191708631813526,45.51355677090045,experiments/router_metrics_20260512/hat_hat_mambairv2l_dflip_smoke4/wa0p66_wb0p3_wm0p04_raw.csv
wa0p62_wb0p35_wm0p03_raw,0.62,0.35,0.03,,,0.0,0.0,1.0,hard,blend,0.0,,,,,37.596605942514344,0.9986928701400757,0.9882690161466599,0.026133479550480843,45.513034236547156,experiments/router_metrics_20260512/hat_hat_mambairv2l_dflip_smoke4/wa0p62_wb0p35_wm0p03_raw.csv
wa0p645_wb0p325_wm0p03_raw,0.645,0.325,0.03,,,0.0,0.0,1.0,hard,blend,0.0,,,,,37.596037665313276,0.9986920803785324,0.988269105553627,0.026136326137930155,45.512455706415864,experiments/router_metrics_20260512/hat_hat_mambairv2l_dflip_smoke4/wa0p645_wb0p325_wm0p03_raw.csv
wa0p67_wb0p3_wm0p03_raw,0.67,0.3,0.03,,,0.0,0.0,1.0,hard,blend,0.0,,,,,37.59541242660709,0.9986914247274399,0.9882689565420151,0.02613971964456141,45.51181944876664,experiments/router_metrics_20260512/hat_hat_mambairv2l_dflip_smoke4/wa0p67_wb0p3_wm0p03_raw.csv
