route,weight_hat_a,weight_hat_b,weight_mamba,interp,blend_interp,sharpen_amount,sharpen_radius,clip_mode,psnr,ssim,edge,lpips,proxy,metrics_csv
wa0p55_wb0p35_wm0p1_raw,0.55,0.35,0.1,,0.0,0.0,1.0,hard,37.600192863514366,0.9987052232027054,0.9882869869470596,0.02698385715484619,45.515030462315025,experiments/router_metrics_20260511/hat_hat_mambairv2_large_notta_smoke4/wa0p55_wb0p35_wm0p1_raw.csv
wa0p6_wb0p35_wm0p05_raw,0.6,0.35,0.05,,0.0,0.0,1.0,hard,37.59829474064971,0.9986998289823532,0.9882806241512299,0.026462127920240164,45.51413070700581,experiments/router_metrics_20260511/hat_hat_mambairv2_large_notta_smoke4/wa0p6_wb0p35_wm0p05_raw.csv
wa0p6_wb0p3_wm0p1_raw,0.6,0.3,0.1,,0.0,0.0,1.0,hard,37.59915467938555,0.9987045973539352,0.988286942243576,0.026987703051418066,45.51398074189348,experiments/router_metrics_20260511/hat_hat_mambairv2_large_notta_smoke4/wa0p6_wb0p3_wm0p1_raw.csv
wa0p65_wb0p3_wm0p05_raw,0.65,0.3,0.05,,0.0,0.0,1.0,hard,37.5971122508286,0.9986989051103592,0.9882806241512299,0.026466118870303035,45.51293469205261,experiments/router_metrics_20260511/hat_hat_mambairv2_large_notta_smoke4/wa0p65_wb0p3_wm0p05_raw.csv
wa0p65_wb0p25_wm0p1_raw,0.65,0.25,0.1,,0.0,0.0,1.0,hard,37.59789004059205,0.9987038671970367,0.9882866740226746,0.02698989026248455,45.51270681129465,experiments/router_metrics_20260511/hat_hat_mambairv2_large_notta_smoke4/wa0p65_wb0p25_wm0p1_raw.csv
wa0p7_wb0p2_wm0p1_raw,0.7,0.2,0.1,,0.0,0.0,1.0,hard,37.5963994252631,0.9987030625343323,0.9882862865924835,0.02699179039336741,45.51120679286733,experiments/router_metrics_20260511/hat_hat_mambairv2_large_notta_smoke4/wa0p7_wb0p2_wm0p1_raw.csv
wa0p65_wb0p35_wm0_raw,0.65,0.35,0.0,,0.0,0.0,1.0,hard,37.590293022301736,0.9986919164657593,0.9882600456476212,0.02597163920290768,45.50702133398572,experiments/router_metrics_20260511/hat_hat_mambairv2_large_notta_smoke4/wa0p65_wb0p35_wm0_raw.csv
wa0p9_wb0_wm0p1_raw,0.9,0.0,0.1,,0.0,0.0,1.0,hard,37.58818999041939,0.9986938983201981,0.9882834106683731,0.027001928072422743,45.502916345532476,experiments/router_metrics_20260511/hat_hat_mambairv2_large_notta_smoke4/wa0p9_wb0_wm0p1_raw.csv
