route,weight_hat_a,weight_hat_b,weight_mamba,interp,blend_interp,sharpen_amount,sharpen_radius,clip_mode,mamba_mix_mode,mamba_residual_sigma,psnr,ssim,edge,lpips,proxy,metrics_csv
wa0p6_wb0p3_wm0p1_raw,0.6,0.3,0.1,,0.0,0.0,1.0,hard,blend,0.0,31.9599269655356,0.9983056336641312,0.9738162606954575,0.03741463040933013,39.82256402809264,experiments/router_metrics_20260512/hat_hat_mambairv2_ft512_smoke4/wa0p6_wb0p3_wm0p1_raw.csv
wa0p55_wb0p35_wm0p1_raw,0.55,0.35,0.1,,0.0,0.0,1.0,hard,blend,0.0,31.95979755286833,0.9983069598674774,0.9738170355558395,0.0374261112883687,39.82242116060814,experiments/router_metrics_20260512/hat_hat_mambairv2_ft512_smoke4/wa0p55_wb0p35_wm0p1_raw.csv
wa0p575_wb0p35_wm0p075_raw,0.575,0.35,0.075,,0.0,0.0,1.0,hard,blend,0.0,31.957723937431027,0.9983052015304565,0.9738099575042725,0.03715777024626732,39.820859521129776,experiments/router_metrics_20260512/hat_hat_mambairv2_ft512_smoke4/wa0p575_wb0p35_wm0p075_raw.csv
wa0p55_wb0p375_wm0p075_raw,0.55,0.375,0.075,,0.0,0.0,1.0,hard,blend,0.0,31.95765406551791,0.9983056485652924,0.9738102555274963,0.03716218424960971,39.82078409946544,experiments/router_metrics_20260512/hat_hat_mambairv2_ft512_smoke4/wa0p55_wb0p375_wm0p075_raw.csv
wa0p6_wb0p35_wm0p05_raw,0.6,0.35,0.05,,0.0,0.0,1.0,hard,blend,0.0,31.955100914073252,0.9983033537864685,0.9737993627786636,0.036891043186187744,39.81873767597702,experiments/router_metrics_20260512/hat_hat_mambairv2_ft512_smoke4/wa0p6_wb0p35_wm0p05_raw.csv
