source,path,images,match_strength,sigma,interp,sigma_jitter,noise_std,gamma_jitter,official_score,test_score,total_score,edge_mean,fft_high_ratio,std
zod_1280_sample2048,external_data/ZOD_1280_sample2048/1280x720_images,128,1.0,0.5,cubic,0.1,0.25,0.0,0.5128439743253237,0.48438490700772757,0.5043062541300448,0.23925526643870398,0.055773148512929464,0.20786598738050088
zod_1280_sample2048,external_data/ZOD_1280_sample2048/1280x720_images,128,1.0,0.5,cubic,0.1,0.0,0.0,0.5155319473761828,0.4865852576625045,0.5068479404620793,0.24288409925065935,0.055087753914510734,0.20975275937234983
zod_1280_sample2048,external_data/ZOD_1280_sample2048/1280x720_images,128,1.0,0.5,cubic,0.0,0.0,0.03,0.5165047356509719,0.4872476151070254,0.5077275994877879,0.24266854720190167,0.05486420819552251,0.20965354307554662
zod_1280_sample2048,external_data/ZOD_1280_sample2048/1280x720_images,128,1.0,0.5,cubic,0.1,0.25,0.03,0.5391707298690264,0.4808822420178872,0.5216841835136846,0.23971145501127467,0.05459329483413416,0.20641618722584099
zod_1280_sample2048,external_data/ZOD_1280_sample2048/1280x720_images,128,1.0,0.5,cubic,0.1,0.0,0.03,0.5589992705635419,0.5117589120452951,0.5448271630080679,0.23592275084229186,0.05456390261099822,0.20329347648657858
zod_1280_sample2048,external_data/ZOD_1280_sample2048/1280x720_images,128,1.0,0.5,cubic,0.0,0.25,0.0,0.5597432358759253,0.5212258598007765,0.5481880230533807,0.23734672245336697,0.054641935516656776,0.20385468169115484
zod_1280_sample2048,external_data/ZOD_1280_sample2048/1280x720_images,128,1.0,0.65,cubic,0.1,0.25,0.0,0.5621477253733125,0.5310269970113165,0.5528115068647137,0.2295761132845655,0.04661551446794972,0.20669813721906394
zod_1280_sample2048,external_data/ZOD_1280_sample2048/1280x720_images,128,1.0,0.65,cubic,0.1,0.0,0.0,0.5630936029768387,0.5316638592477156,0.5536646798581017,0.23306659259833395,0.046140810851779956,0.20858180557843298
zod_1280_sample2048,external_data/ZOD_1280_sample2048/1280x720_images,128,1.0,0.65,cubic,0.0,0.0,0.03,0.5644586219147284,0.5323651302428525,0.5548305744131656,0.23296035727253184,0.045968469096874104,0.2084874808206223
zod_1280_sample2048,external_data/ZOD_1280_sample2048/1280x720_images,128,1.0,0.5,cubic,0.0,0.25,0.03,0.571905009083339,0.5290647820917576,0.5590529409858646,0.23355022678151727,0.05465971247284847,0.202831553760916
zod_1280_sample2048,external_data/ZOD_1280_sample2048/1280x720_images,128,1.0,0.5,cubic,0.0,0.0,0.0,0.5751612741047044,0.5233045588189835,0.5596042595189881,0.2337904001469724,0.0546102829342193,0.20227702293777838
zod_1280_sample2048,external_data/ZOD_1280_sample2048/1280x720_images,128,1.0,0.65,cubic,0.1,0.25,0.03,0.5859064672728747,0.5263834329373985,0.5680495569722318,0.23017316416371614,0.04576772749190608,0.20526968542253599
zod_1280_sample2048,external_data/ZOD_1280_sample2048/1280x720_images,128,1.0,0.5,area,0.1,0.25,0.0,0.5832358342132702,0.5509830819591354,0.5735600085370297,0.22454297414515167,0.04322036041163464,0.2061942758737132
zod_1280_sample2048,external_data/ZOD_1280_sample2048/1280x720_images,128,1.0,0.5,area,0.1,0.0,0.0,0.5840421812057489,0.5517042000311243,0.5743407868533615,0.22791836361284368,0.04280578977665092,0.208071781846229
