source,path,images,match_strength,sigma,interp,sigma_jitter,noise_std,gamma_jitter,official_score,test_score,total_score,edge_mean,fft_high_ratio,std
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.65,area,0.1,0.25,0.0,0.44365643202932176,0.43779477692386665,0.4418979354976852,0.3379566112222771,0.04811619841244663,0.2106321402825415
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.5,area,0.1,0.25,0.03,0.4506584611518985,0.421513002625658,0.44191482359402634,0.34221926665244,0.05224806156140869,0.210984006524086
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.65,cubic,0.0,0.25,0.03,0.4450649100376662,0.4361649737064617,0.4423949291383048,0.3464750403848787,0.0555966433745537,0.2078530297925075
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.65,cubic,0.1,0.0,0.03,0.45048106806199517,0.4326405783900879,0.44512892116042296,0.3427672393154353,0.055445529560303235,0.20575032049479583
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.65,cubic,0.0,0.25,0.0,0.44377483485483676,0.451294610615085,0.4460307675829112,0.34430571474755806,0.055682795519220056,0.20670496105837324
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.65,area,0.0,0.0,0.03,0.4466304131165358,0.44592695223212253,0.44641937485121175,0.3396971250573794,0.047685334361098654,0.2118325667300572
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.65,area,0.1,0.0,0.0,0.44704014882980464,0.446865406818049,0.4469877262262779,0.3395990103793641,0.047737093172511624,0.21184237875665227
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,area,0.1,0.0,0.0,0.46680704382225546,0.40402565812116736,0.44797262811192906,0.27538858524834114,0.048151908973165014,0.19450615819854042
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.5,area,0.0,0.25,0.03,0.45396716817030863,0.44057517162843757,0.4499495692077473,0.3402701498319705,0.052421767053461375,0.20720974542200565
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.5,cubic,0.0,0.0,0.0,0.4576371694601347,0.43336959309670375,0.4503568965511054,0.3465209365822375,0.061792221004474714,0.20280692229668298
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,area,0.0,0.0,0.03,0.47084884705307206,0.4072620650722393,0.45177281245882217,0.27498816582374275,0.0478185062070089,0.19452324587230882
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.5,area,0.1,0.0,0.03,0.458911654046624,0.4380153354102842,0.452642758455722,0.33670583995990455,0.05229098286993059,0.20511723131251833
