route,alpha_hat,interp,blend_interp,sharpen_amount,sharpen_radius,clip_mode,psnr,ssim,edge,lpips,proxy,metrics_csv
a0p6_raw,0.6,,0.0,0.0,1.0,hard,35.47206787174811,0.9981761410832405,0.9809912517666817,0.0384061963588465,43.346294829063226,experiments/hat_sstxlarge_dflip_tta_probe40_20260512/a0p6_raw.csv
a0p625_raw,0.625,,0.0,0.0,1.0,hard,35.46775831123104,0.9981742352247238,0.9809710204601287,0.03840546393766999,43.34193483562429,experiments/hat_sstxlarge_dflip_tta_probe40_20260512/a0p625_raw.csv
a0p65_raw,0.65,,0.0,0.0,1.0,hard,35.462683195147235,0.9981718569993973,0.9809478670358658,0.038403756998013704,43.33680255721932,experiments/hat_sstxlarge_dflip_tta_probe40_20260512/a0p65_raw.csv
a0p675_raw,0.675,,0.0,0.0,1.0,hard,35.45684795255251,0.9981691181659699,0.9809217631816864,0.03840117609943263,43.33090383571283,experiments/hat_sstxlarge_dflip_tta_probe40_20260512/a0p675_raw.csv
a0p7_raw,0.7,,0.0,0.0,1.0,hard,35.4502595425268,0.9981663271784782,0.9808927610516548,0.03839695897186175,43.324249109757254,experiments/hat_sstxlarge_dflip_tta_probe40_20260512/a0p7_raw.csv
