route,alpha_hat,interp,blend_interp,sharpen_amount,sharpen_radius,clip_mode,psnr,ssim,edge,lpips,proxy,metrics_csv
a0p9_raw,0.9,,0.0,0.0,1.0,hard,37.59273100011727,0.9986827224493027,0.9882691204547882,0.02675301907584071,45.50785953757098,experiments/router_metrics_20260512/hat_tta_atd_v2_fixedsmoke4/a0p9_raw.csv
a0p85_raw,0.85,,0.0,0.0,1.0,hard,37.592743867506755,0.9986850470304489,0.9882532060146332,0.02715405263006687,45.50705245645858,experiments/router_metrics_20260512/hat_tta_atd_v2_fixedsmoke4/a0p85_raw.csv
a0p95_raw,0.95,,0.0,0.0,1.0,hard,37.58723110541151,0.9986789226531982,0.9882699102163315,0.026358547620475292,45.50312736652241,experiments/router_metrics_20260512/hat_tta_atd_v2_fixedsmoke4/a0p95_raw.csv
a0p975_raw,0.975,,0.0,0.0,1.0,hard,37.582462712617904,0.998675987124443,0.9882648587226868,0.026168096344918013,45.4987121601201,experiments/router_metrics_20260512/hat_tta_atd_v2_fixedsmoke4/a0p975_raw.csv
a1_raw,1.0,,0.0,0.0,1.0,hard,37.57635613751946,0.9986733794212341,0.9882562756538391,0.025979325640946627,45.49295031407265,experiments/router_metrics_20260512/hat_tta_atd_v2_fixedsmoke4/a1_raw.csv
