source,path,images,match_strength,sigma,interp,sigma_jitter,noise_std,gamma_jitter,official_score,test_score,total_score,edge_mean,fft_high_ratio,std
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.5,area,0.0,0.25,0.0,1.9550429019696465,1.7327567827195693,1.8883570661946232,0.09202806453686208,0.10465543179325104,0.1127628300600918
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.5,area,0.1,0.25,0.03,1.95616755538019,1.7387247191787782,1.8909347045197662,0.09283439969294704,0.10486790544130538,0.11121374621870928
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.5,area,0.0,0.25,0.03,1.957938323055807,1.7356341553808696,1.8912470727533257,0.09290680816047825,0.10487832857367858,0.10989317533676513
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.65,area,0.0,0.0,0.03,1.9616564659954445,1.7316477325114068,1.8926538459502331,0.09333709442580584,0.0937632812605806,0.11603485667728819
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.65,cubic,0.0,0.25,0.0,1.959966286531251,1.7383506044023072,1.8934815818925679,0.09310651528357994,0.11080042441807728,0.11325835525349248
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.65,area,0.1,0.0,0.0,1.9637682568549835,1.7336656828708488,1.894737484659743,0.09319027548190206,0.09428092903052916,0.11584876754204743
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.65,cubic,0.0,0.25,0.03,1.9633984794520212,1.741074659406718,1.89670133343843,0.09399374001077376,0.11105925337835018,0.11039483838248998
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.65,cubic,0.1,0.25,0.03,1.9624424032671333,1.7449015128014704,1.8971801361274343,0.09389660078159068,0.11103797663621623,0.11170613861759193
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.65,area,0.1,0.25,0.0,1.9710329555802635,1.7439820783373943,1.9029176924074025,0.08913572484743781,0.09414661212168379,0.10962489814846776
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.5,area,0.0,0.0,0.03,1.9749515201886632,1.7447578866129774,1.9058934301159574,0.09471746544295456,0.10473695184952524,0.11698444091598503
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.5,area,0.1,0.0,0.0,1.9775138324675947,1.7468565970209111,1.9083166618335894,0.09454922752047423,0.1053654579398544,0.1168070052517578
