source,path,images,match_strength,sigma,interp,sigma_jitter,noise_std,gamma_jitter,official_score,test_score,total_score,edge_mean,fft_high_ratio,std
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,cubic,0.0,0.25,0.0,0.4409877131414799,0.3883440821162968,0.4251946238339249,0.27639267353030544,0.06470168327325197,0.18504904715033868
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,cubic,0.1,0.0,0.0,0.45161615418169165,0.38277144026119503,0.43096274000554263,0.275961246729518,0.06520999344208238,0.18430022685788572
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,cubic,0.0,0.0,0.03,0.45150015031477236,0.38421575038600625,0.43131483033614254,0.27587341563776135,0.06505283692940014,0.1843121701385826
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,cubic,0.0,0.25,0.03,0.4801589818858865,0.41926968527188196,0.4618921929016851,0.2709303538625439,0.06566615370882506,0.18195634987205267
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,cubic,0.1,0.0,0.03,0.4832571320748817,0.43664020835755335,0.46927205495968316,0.26962297526188195,0.06429912555980238,0.18259351941136023
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,cubic,0.0,0.25,0.0,0.49122641888816543,0.42951584962228617,0.47271324810840165,0.26623688063894707,0.05512234168142114,0.18382146046496928
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,cubic,0.0,0.0,0.0,0.49474994330913047,0.43382841493526153,0.47647348479696977,0.2732355136734744,0.0651213723482761,0.18003176886122674
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,cubic,0.1,0.0,0.0,0.5016417951828777,0.42531512012778316,0.47874379266634925,0.2656927222075562,0.0555335561138669,0.1830692171740035
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,cubic,0.0,0.0,0.03,0.5024256023397411,0.42692566654433645,0.4797756216011197,0.26570279368509847,0.05538505450197153,0.18308081186842173
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,cubic,0.1,0.25,0.0,0.5062299940633931,0.4304695228915343,0.48350185271183543,0.269058603560552,0.06506249079850275,0.17954805097542703
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,area,0.0,0.25,0.0,0.5126287622830675,0.4497772199164832,0.49377329957309224,0.2612549409580727,0.05160707636259126,0.18328772376601896
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,linear,0.0,0.25,0.0,0.5126287622830675,0.4497772199164832,0.49377329957309224,0.2612549409580727,0.05160707636259126,0.18328772376601896
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,area,0.1,0.0,0.0,0.5238419317727105,0.44577582001310306,0.5004220982448283,0.26058715775919455,0.05193916767501535,0.18252917220039913
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,linear,0.1,0.0,0.0,0.5238419317727105,0.44577582001310306,0.5004220982448283,0.26058715775919455,0.05193916767501535,0.18252917220039913
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,area,0.0,0.0,0.03,0.523924130966896,0.44699945962626725,0.5008467295647074,0.2607263687532395,0.05184970761236866,0.18254783210189393
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,linear,0.0,0.0,0.03,0.523924130966896,0.44699945962626725,0.5008467295647074,0.2607263687532395,0.05184970761236866,0.18254783210189393
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,cubic,0.0,0.25,0.03,0.5312970682042615,0.4648923290922018,0.5113756464706436,0.2609312159474939,0.05588334432815149,0.18074660336909196
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.8,cubic,0.0,0.25,0.0,0.5342282222710504,0.47110567036636763,0.5152914566996456,0.2572543896579494,0.0476930282504656,0.18279765313491225
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,cubic,0.1,0.0,0.03,0.5331837394920731,0.48058777011300957,0.5174049486783541,0.25974589865654707,0.05476773173373276,0.1814043438838174
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.8,cubic,0.0,0.0,0.03,0.5456595885831345,0.46823339001981484,0.5224317290141386,0.2567271164928873,0.04790141150118996,0.18205627608889094
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.8,cubic,0.1,0.0,0.0,0.5465221619789862,0.46754706076944946,0.5228296316161252,0.2565994040730099,0.047953111952205224,0.1820331314423432
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,cubic,0.1,0.25,0.03,0.5397884075262425,0.4853188623197278,0.523447543964288,0.2594807920977473,0.06411161877043063,0.17671961896121502
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,cubic,0.0,0.0,0.0,0.5469617143856145,0.48009464220192405,0.5269015927305073,0.262968617103373,0.05543341736029359,0.17880744157203785
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,area,0.0,0.25,0.0,0.5502164261658891,0.4869963906484241,0.5312504155106496,0.25320362447140116,0.04516431354430992,0.18238245486281812
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,linear,0.0,0.25,0.0,0.5502164261658891,0.4869963906484241,0.5312504155106496,0.25320362447140116,0.04516431354430992,0.18238245486281812
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,area,0.0,0.25,0.03,0.5531132487275083,0.4848188256517056,0.5326249218047674,0.25603914982639253,0.05231187177202424,0.18022403912618756
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,linear,0.0,0.25,0.03,0.5531132487275083,0.4848188256517056,0.5326249218047674,0.25603914982639253,0.05231187177202424,0.18022403912618756
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,cubic,0.1,0.25,0.0,0.5580273998339025,0.47718643364557084,0.533775109977403,0.259153256425634,0.0553982900699867,0.17834543995559216
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,area,0.1,0.0,0.03,0.553716094831412,0.49964268979826676,0.5374940733214684,0.25490154038804275,0.05124288607312152,0.18088452331721783
