source,path,images,match_strength,sigma,interp,sigma_jitter,noise_std,gamma_jitter,official_score,test_score,total_score,edge_mean,fft_high_ratio,std
msrs_test_ir,external_data/downloads/MSRS_repo/test/ir,128,1.0,0.65,area,0.1,0.25,0.03,0.9780442273130369,0.913942592294956,0.9588137368076126,0.22649328876286745,0.03861982851769939,0.1657416128728073
msrs_test_ir,external_data/downloads/MSRS_repo/test/ir,128,1.0,0.5,area,0.0,0.0,0.0,0.9802681092098442,0.9133268270340869,0.960185724557117,0.2302117181243375,0.04313661228520775,0.1649769664509222
msrs_test_ir,external_data/downloads/MSRS_repo/test/ir,128,1.0,0.5,area,0.1,0.25,0.0,0.9857388503810101,0.9120467300965561,0.9636312142956738,0.22840414562961087,0.0441300875895802,0.16077067574951798
msrs_train_ir,external_data/downloads/MSRS_repo/train/ir,128,1.0,0.65,cubic,0.1,0.25,0.0,0.9855651471172756,0.9144921529304653,0.9642432488612325,0.23804595932597294,0.04938694851793103,0.16079695493681356
msrs_train_ir,external_data/downloads/MSRS_repo/train/ir,128,1.0,0.65,cubic,0.0,0.25,0.0,0.9854919330740808,0.9151912599762176,0.9644017311447218,0.23715261550387368,0.04852942126135543,0.16241582779912278
msrs_test_ir,external_data/downloads/MSRS_repo/test/ir,128,1.0,0.65,area,0.1,0.0,0.03,0.9885324861659338,0.9219530797732763,0.9685586642481365,0.22568314336240292,0.03892368541992254,0.16564311611000448
msrs_test_ir,external_data/downloads/MSRS_repo/test/ir,128,1.0,0.65,area,0.0,0.25,0.0,0.9892195680413868,0.9219208548029217,0.9690299540698473,0.22481794195482507,0.03890990748385241,0.16444847988896072
msrs_train_ir,external_data/downloads/MSRS_repo/train/ir,128,1.0,0.5,area,0.1,0.25,0.03,0.9969186859447013,0.920082379632391,0.9738677940510082,0.23278423043666407,0.04553481297557502,0.16033300041453913
msrs_train_ir,external_data/downloads/MSRS_repo/train/ir,128,1.0,0.65,cubic,0.0,0.25,0.03,0.9974109315501035,0.9198193370561661,0.9741334532019222,0.23601535439956933,0.048645682078777765,0.16063570260303095
msrs_train_ir,external_data/downloads/MSRS_repo/train/ir,128,1.0,0.65,area,0.1,0.0,0.0,0.9977747082035009,0.9263803882032311,0.9763564122034198,0.23120425350498408,0.0401576751555108,0.16319194220704958
msrs_train_ir,external_data/downloads/MSRS_repo/train/ir,128,1.0,0.65,area,0.0,0.0,0.03,0.9984980890626008,0.927097519217217,0.9770779181089857,0.23100600513862446,0.04004334336268536,0.16308137524174526
msrs_train_ir,external_data/downloads/MSRS_repo/train/ir,128,1.0,0.65,cubic,0.1,0.0,0.03,1.004197582849839,0.9227782910740973,0.9797717953171166,0.2353792407666333,0.04867522105667312,0.15962097031297162
msrs_train_ir,external_data/downloads/MSRS_repo/train/ir,128,1.0,0.5,area,0.0,0.25,0.0,1.0015848373828653,0.9313227427125782,0.9805062089817791,0.23238561098696664,0.045332009267759876,0.16194599494338036
msrs_train_ir,external_data/downloads/MSRS_repo/train/ir,128,1.0,0.5,area,0.1,0.25,0.0,1.0022704837538328,0.931001971291205,0.9808899300150444,0.23320636607240885,0.04608531748058323,0.1603246518643573
msrs_test_ir,external_data/downloads/MSRS_repo/test/ir,128,1.0,0.65,area,0.0,0.0,0.0,1.0046204239248082,0.9373648883292706,0.9844437632461469,0.22339893347816542,0.038350435090485274,0.16431904392084107
msrs_train_ir,external_data/downloads/MSRS_repo/train/ir,128,1.0,0.65,cubic,0.0,0.0,0.0,1.0101346589029085,0.9326339659414085,0.9868844510144584,0.23413712164619938,0.048563509371693195,0.1587034174008295
msrs_test_ir,external_data/downloads/MSRS_repo/test/ir,128,1.0,0.65,area,0.1,0.25,0.0,1.0114116457283406,0.9375079085924058,0.9892405245875602,0.22157741652335972,0.03921945296959026,0.16009945806581527
msrs_train_ir,external_data/downloads/MSRS_repo/train/ir,128,1.0,0.5,area,0.0,0.25,0.03,1.0137301708789526,0.936103826965458,0.9904422677049042,0.23123939125798643,0.04543290508421298,0.16016546852188185
msrs_train_ir,external_data/downloads/MSRS_repo/train/ir,128,1.0,0.5,area,0.1,0.0,0.03,1.0205819233439568,0.9391752534640497,0.9961599223799846,0.23065781977493316,0.04543723850626794,0.15915700438199565
msrs_train_ir,external_data/downloads/MSRS_repo/train/ir,128,1.0,0.65,area,0.1,0.25,0.03,1.0245723485089349,0.9477261046983414,1.0015184753657569,0.2255700623500161,0.04014233307141385,0.15961482265265658
msrs_train_ir,external_data/downloads/MSRS_repo/train/ir,128,1.0,0.5,area,0.0,0.0,0.0,1.0266691362268685,0.9489984735346428,1.0033679374192008,0.2294151182868518,0.045351318798751435,0.15823996416293085
