source,path,images,match_strength,sigma,interp,sigma_jitter,noise_std,gamma_jitter,official_score,test_score,total_score,edge_mean,fft_high_ratio,std
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.5,cubic,0.1,0.0,0.0,0.3692950209016625,0.3532721182974036,0.3644881501203848,0.2753464681445621,0.059904892347167414,0.2133822903269902
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.5,cubic,0.0,0.0,0.03,0.3715407988792893,0.35433016580827775,0.3663776089579858,0.27489218016853556,0.05953347964704811,0.21327113889856264
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.5,cubic,0.1,0.25,0.0,0.4015439064784321,0.3730118059021744,0.39298427630555477,0.2679617180256173,0.060215558545324566,0.20770460047060624
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.5,cubic,0.1,0.25,0.03,0.41560349908359895,0.36840883251598666,0.4014450991133152,0.2671567563083954,0.06005088248192398,0.20828627748414874
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.65,cubic,0.1,0.0,0.0,0.4112547379895477,0.3915729415850736,0.40535019906820546,0.2656600709306076,0.05112138179870953,0.21212395263137296
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.65,cubic,0.0,0.0,0.03,0.4133638771540341,0.3919307684233367,0.4069339445348249,0.2654157315264456,0.05084984278883552,0.21202412922866642
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.5,cubic,0.0,0.25,0.0,0.4326085488568478,0.40021664031028636,0.42289097629287936,0.26512158807599917,0.05958971771231011,0.20587762194918469
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.5,cubic,0.0,0.25,0.03,0.43689599051129985,0.393311193931693,0.42382055153741777,0.26129935774952173,0.05957340319817277,0.2045656110276468
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.5,cubic,0.1,0.0,0.03,0.436804804483331,0.39649323645353624,0.42471133407439254,0.2628086139447987,0.05971809864991412,0.20456343842670321
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.5,area,0.1,0.0,0.0,0.4327724013065921,0.40796151644549045,0.4253291358482616,0.2602650447515771,0.04768648859699305,0.2115336952265352
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.5,area,0.0,0.0,0.03,0.43456102507389344,0.4076928022820098,0.4265005582363283,0.2601683216053061,0.04746907477054851,0.2114425737527199
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.5,cubic,0.0,0.0,0.0,0.4469635841753919,0.40197379064528127,0.43346664611635866,0.2618673415854573,0.059914367108683406,0.2039317226735875
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.65,cubic,0.1,0.25,0.0,0.4483614425935377,0.4149488057190505,0.43833765153119153,0.25859829963883385,0.051351054864965995,0.2064711406128481
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.65,cubic,0.1,0.25,0.03,0.4634537991749607,0.41103517371309306,0.4477282115364004,0.2578639561543241,0.05129490621576882,0.20706863707164302
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.65,area,0.1,0.0,0.0,0.4670537207337039,0.4395871137894686,0.4588137386504333,0.2526974256616086,0.04178154453124408,0.21062346873804927
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.5,area,0.1,0.25,0.0,0.47005096967338345,0.43643862403432765,0.4599672659816667,0.25348951894557104,0.0478904693816722,0.20590100530534983
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.65,area,0.0,0.0,0.03,0.4691011067287001,0.4395485147184075,0.46023532912561227,0.25256969744805247,0.04161616193135334,0.2105357022373937
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.5,area,0.1,0.25,0.03,0.4847769321337019,0.4320100083151318,0.4689468549881308,0.25277426408138126,0.04787442358486732,0.20650268299505115
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.65,cubic,0.0,0.25,0.0,0.48124867302530955,0.4438502853326545,0.470029156717513,0.25598481664201245,0.05090671254500436,0.20467020070645958
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.65,cubic,0.0,0.25,0.03,0.48363986793030217,0.43851992628526437,0.4701038854367908,0.25229620933532715,0.05089111446836411,0.20338325144257396
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.65,cubic,0.1,0.0,0.03,0.48545673022943675,0.44132815713048734,0.4722181582997519,0.2536378772929311,0.05101417797910761,0.203360905055888
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.65,cubic,0.0,0.0,0.0,0.49352575333648513,0.4473058596617648,0.479659785234069,0.25256381381768733,0.051159368900837734,0.20274154585786164
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.5,area,0.0,0.25,0.03,0.504906197343211,0.4592747484705752,0.4912167626814202,0.24732101312838495,0.047504904090038325,0.20283140265382826
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.5,area,0.0,0.25,0.0,0.5032147898997058,0.4649635739602954,0.4917394251178827,0.2509330210159533,0.04752357024610583,0.20410701539367437
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.5,area,0.1,0.0,0.03,0.5071190861994139,0.4625106758635097,0.4937365630986426,0.2486176208476536,0.047620612356470034,0.20280250365613028
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.65,area,0.1,0.25,0.0,0.5053037100231673,0.4714752448495889,0.4951551704710938,0.2459970562485978,0.04193251760212502,0.20500549429561943
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.5,area,0.0,0.0,0.0,0.5151280288449459,0.4680618344542428,0.5010081705277349,0.24748647591331974,0.047756884929321244,0.20218990213470533
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.65,area,0.1,0.25,0.03,0.5199376012538842,0.4667752726609374,0.5039889026760002,0.2453326372196898,0.04196905892563069,0.20561905449721962
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.65,area,0.0,0.25,0.03,0.5396462362064264,0.49296759057651623,0.5256426425174533,0.24010100367013365,0.041652340892323565,0.2019717829534784
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.65,area,0.0,0.25,0.0,0.5384198875355437,0.4991786327433247,0.526647511097878,0.2436010138480924,0.04166960817268944,0.2032296308898367
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.65,area,0.1,0.0,0.03,0.5423172828484438,0.4966950350682322,0.5286306085143804,0.24127987382235005,0.041749021319428495,0.20192620024317876
bdd100k_screened_2048,external_data/bdd100k_screened_2048,128,1.0,0.65,area,0.0,0.0,0.0,0.5493146511723603,0.5014870692057865,0.5349663765823881,0.2403187130112201,0.041872033569602465,0.20133482362143695
