source,path,images,match_strength,sigma,interp,sigma_jitter,noise_std,gamma_jitter,official_score,test_score,total_score,edge_mean,fft_high_ratio,std
roadscene_cropir,external_data/downloads/RoadScene_repo/cropinfrared,128,1.0,0.5,area,0.0,0.0,0.03,0.5410789455035426,0.5458027910351105,0.542496099163013,0.2269365727843251,0.021868584931059393,0.22203098720638081
roadscene_cropir,external_data/downloads/RoadScene_repo/cropinfrared,128,1.0,0.65,cubic,0.1,0.0,0.03,0.5503913971226867,0.5425845638598982,0.5480493471438501,0.21734798594843596,0.023161427188725398,0.20903909165645018
roadscene_cropir,external_data/downloads/RoadScene_repo/cropinfrared,128,1.0,0.65,area,0.0,0.25,0.03,0.5485433021437127,0.5473229512338261,0.5481771968707467,0.21167218513437547,0.020211556968220763,0.21104822205961682
roadscene_cropir,external_data/downloads/RoadScene_repo/cropinfrared,128,1.0,0.65,cubic,0.0,0.0,0.0,0.562562308023621,0.5250629358141898,0.5513124963607916,0.21795476914849132,0.023130017762876105,0.20814861071994528
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.5,cubic,0.0,0.0,0.03,0.5570464166306666,0.547057477863737,0.5540497350005877,0.2102859194856137,0.03220957203953256,0.2150527207995765
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.5,cubic,0.1,0.0,0.0,0.556593697971237,0.5484639036502506,0.554154759674941,0.21063494437839836,0.03240431543569857,0.21514333941740915
roadscene_cropir,external_data/downloads/RoadScene_repo/cropinfrared,128,1.0,0.5,cubic,0.1,0.25,0.0,0.5632592850671706,0.537202458784148,0.5554422371822638,0.21643768990179524,0.02543552224465251,0.20373854762874544
roadscene_cropir,external_data/downloads/RoadScene_repo/cropinfrared,128,1.0,0.65,area,0.1,0.0,0.0,0.5536592641714743,0.5603109830170913,0.5556547798251593,0.22182222339324653,0.020206713803588055,0.2216110943700187
roadscene_cropir,external_data/downloads/RoadScene_repo/cropinfrared,128,1.0,0.65,area,0.1,0.25,0.03,0.5571890816825648,0.5522850171964581,0.5557178623367327,0.21090582243050449,0.020126043843648585,0.21138318168232217
roadscene_cropir,external_data/downloads/RoadScene_repo/cropinfrared,128,1.0,0.65,cubic,0.0,0.25,0.0,0.5644725481505232,0.5394272015261257,0.5569589441632039,0.21524305315688252,0.023015569316494604,0.20770713448291644
roadscene_cropir,external_data/downloads/RoadScene_repo/cropinfrared,128,1.0,0.65,area,0.0,0.0,0.03,0.556207783357317,0.560403329715269,0.5574664472647026,0.22171695972792804,0.02014205262401094,0.2216523225652054
roadscene_cropir,external_data/downloads/RoadScene_repo/cropinfrared,128,1.0,0.5,area,0.1,0.0,0.03,0.5616055482983752,0.5529901422941832,0.5590209264971175,0.21384094608947635,0.02202881149307296,0.20878476684447378
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.5,cubic,0.1,0.0,0.03,0.5747890621208247,0.5299514098186692,0.561337766430178,0.20485936175100505,0.03224088163616053,0.2058524992899038
roadscene_cropir,external_data/downloads/RoadScene_repo/cropinfrared,128,1.0,0.5,area,0.0,0.0,0.0,0.5741386268237967,0.5355101925826958,0.5625500965514664,0.21436262017232366,0.022004678096070953,0.20788902509957552
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.65,cubic,0.1,0.25,0.03,0.5817021261916718,0.5231542270097217,0.5641377564370867,0.20178632432362065,0.028231804837401966,0.20946942450245842
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.5,cubic,0.0,0.25,0.03,0.5765337263298026,0.5435679167190703,0.566643983446583,0.2026646770100342,0.03216968573817178,0.20647510484559461
roadscene_cropir,external_data/downloads/RoadScene_repo/cropinfrared,128,1.0,0.5,area,0.0,0.25,0.0,0.5758888564532185,0.5503702786422668,0.5682332831099329,0.21177809807704762,0.02189993292114255,0.2074553994461894
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.65,cubic,0.1,0.25,0.0,0.5770657710876362,0.5508764135812348,0.5692089638357158,0.20106573036173359,0.02854010505189475,0.21021781163290143
