route,alpha_hat,interp,blend_interp,sharpen_amount,sharpen_radius,clip_mode,psnr,ssim,edge,lpips,proxy,metrics_csv
a0p55_raw,0.55,,0.0,0.0,1.0,hard,33.98788896316235,0.998002644876639,0.9775466755032539,0.04575096117235565,41.83949626108398,experiments/hat_sstxlarge_dflip_tta_full120_20260512/a0p55_raw.csv
a0p575_raw,0.575,,0.0,0.0,1.0,hard,33.98672591231701,0.9980015084147453,0.9775348956386248,0.045740947828744535,41.838322858425244,experiments/hat_sstxlarge_dflip_tta_full120_20260512/a0p575_raw.csv
a0p6_raw,0.6,,0.0,0.0,1.0,hard,33.98488967257085,0.9980001131693522,0.9775199602047603,0.045731581725218955,41.836467108546046,experiments/hat_sstxlarge_dflip_tta_full120_20260512/a0p6_raw.csv
a0p625_raw,0.625,,0.0,0.0,1.0,hard,33.98238265588339,0.9979984963933627,0.9775019034743309,0.045719982841789415,41.83393747550865,experiments/hat_sstxlarge_dflip_tta_full120_20260512/a0p625_raw.csv
a0p65_raw,0.65,,0.0,0.0,1.0,hard,33.979207438927816,0.9979965537786484,0.9774806986252467,0.04570667350102061,41.83073481184816,experiments/hat_sstxlarge_dflip_tta_full120_20260512/a0p65_raw.csv
