route,alpha_hat,interp,blend_interp,sharpen_amount,sharpen_radius,clip_mode,psnr,ssim,edge,lpips,proxy,metrics_csv
a0p5_raw,0.5,,0.0,0.0,1.0,hard,35.483786841675084,0.9981816366314888,0.9810412034392357,0.0387109134637285,43.35753724141503,experiments/router_metrics_20260512/hat_sstxlarge_dflip_ft128_tta_probe40/a0p5_raw.csv
a0p55_raw,0.55,,0.0,0.0,1.0,hard,35.480129449837946,0.9981794789433479,0.9810205340385437,0.03868535120273009,43.35387668916966,experiments/router_metrics_20260512/hat_sstxlarge_dflip_ft128_tta_probe40/a0p55_raw.csv
a0p6_raw,0.6,,0.0,0.0,1.0,hard,35.47340313559866,0.9981761291623116,0.9809881493449211,0.03865511144394986,43.347125986374465,experiments/router_metrics_20260512/hat_sstxlarge_dflip_ft128_tta_probe40/a0p6_raw.csv
a0p65_raw,0.65,,0.0,0.0,1.0,hard,35.4636491458274,0.9981716111302376,0.9809442237019539,0.03862083237618208,43.33732559526037,experiments/router_metrics_20260512/hat_sstxlarge_dflip_ft128_tta_probe40/a0p65_raw.csv
